cost,SR,data,y,operation_time,time
tensor(1.),12.64031982421875,"[0.6205646954477, 0.1075078817084, 0.2668785210699]",42.35968017578125,8.511543273925781e-05,3.695487976074219e-05
tensor(4.),12.64031982421875,"[0.3063025437295, 0.7786068571731, 0.5327035477385]",41.67987060546875,5.3882598876953125e-05,2.5033950805664062e-05
tensor(10.),12.64031982421875,"[0.9746698988602, 0.3352977698669, 0.8018118236214]",33.336326599121094,4.8160552978515625e-05,2.5987625122070312e-05
tensor(11.),8.357887268066406,"[0.1610023630783, 0.5351785728708, 0.0051106689498]",46.642112731933594,4.6253204345703125e-05,3.0040740966796875e-05
tensor(12.),8.357887268066406,"[0.8721958417445, 0.8783688033, 0.188362441957]",30.857969284057617,4.601478576660156e-05,3.600120544433594e-05
tensor(21.),3.3067169189453125,"[0.0624502915889, 0.2345525464043, 0.985197157599]",51.69328308105469,4.410743713378906e-05,4.100799560546875e-05
tensor(26.),3.3067169189453125,"[0.7190951453522, 0.6818765876815, 0.7232843525708]",35.2060546875,4.7206878662109375e-05,4.601478576660156e-05
tensor(28.),3.3067169189453125,"[0.4087235080078, 0.4466564254835, 0.4575851680711]",43.06109619140625,4.315376281738281e-05,5.125999450683594e-05
tensor(30.),3.3067169189453125,"[0.9002573378384, 0.7314659999683, 0.3993627736345]",31.493816375732422,4.410743713378906e-05,5.602836608886719e-05
tensor(34.),3.3067169189453125,"[0.2139248736203, 0.4046362964436, 0.6648220643401]",47.05929183959961,5.0067901611328125e-05,6.29425048828125e-05
tensor(42.),3.3067169189453125,"[0.5045456467196, 0.9573199143633, 0.9342813016847]",36.660377502441406,4.1961669921875e-05,6.914138793945312e-05
tensor(43.),3.3067169189453125,"[0.3188077984378, 0.1631707781926, 0.1372134573758]",47.661216735839844,4.315376281738281e-05,7.390975952148438e-05
tensor(44.),3.3067169189453125,"[0.6557947490364, 0.2503699520603, 0.0716247847304]",40.281768798828125,4.1961669921875e-05,8.106231689453125e-05
tensor(51.),3.3067169189453125,"[0.4661663863808, 0.612539014779, 0.8685820456594]",40.42015075683594,4.1961669921875e-05,8.511543273925781e-05
tensor(55.),3.3067169189453125,"[0.7528771581128, 0.0558404428884, 0.6065624235198]",40.231040954589844,4.792213439941406e-05,9.799003601074219e-05
tensor(57.),3.3067169189453125,"[0.0626227082685, 0.8227068604901, 0.3409848306328]",45.370723724365234,4.1961669921875e-05,9.799003601074219e-05
tensor(59.),3.3067169189453125,"[0.7946113459766, 0.4343830505386, 0.3735214127228]",35.933372497558594,4.1961669921875e-05,0.00010204315185546875
tensor(62.),3.3067169189453125,"[0.1088734976947, 0.7027110969648, 0.5764540154487]",45.816444396972656,4.315376281738281e-05,0.0001049041748046875
tensor(68.),3.3067169189453125,"[0.6726838750765, 0.130371789448, 0.8381150877103]",41.105377197265625,4.100799560546875e-05,0.00011110305786132812
tensor(69.),3.3067169189453125,"[0.4863514108583, 0.9910801770166, 0.1035738717765]",36.68254089355469,4.100799560546875e-05,0.00011897087097167969
tensor(70.),3.3067169189453125,"[0.5429506171495, 0.5797557579353, 0.1717182742432]",39.32783508300781,4.1961669921875e-05,0.0001246929168701172
tensor(78.),3.3067169189453125,"[0.3526961673051, 0.2841450003907, 0.9061411879957]",45.746070861816406,4.100799560546875e-05,0.00013184547424316406
tensor(82.),3.3067169189453125,"[0.9282290535048, 0.8524388363585, 0.6362928235903]",30.05417823791504,4.291534423828125e-05,0.00013494491577148438
tensor(84.),3.3067169189453125,"[0.2386006908491, 0.0270698005334, 0.4332496374846]",50.69613265991211,4.1961669921875e-05,0.0001380443572998047
tensor(87.),3.3067169189453125,"[0.7021745480597, 0.8123667025939, 0.4919679425657]",34.41878890991211,4.100799560546875e-05,0.00014281272888183594
tensor(88.),1.0514907836914062,"[0.0576114984434, 0.046798243928, 0.0813649769241]",53.948509216308594,0.0001678466796875,0.00014901161193847656
tensor(89.),1.0514907836914062,"[0.0527102984617, 0.146545562376, 0.0879349154245]",52.88077926635742,0.00023102760314941406,0.00016307830810546875
tensor(90.),0.7440452575683594,"[0.0431964420713, 0.0439797253595, 0.1218868678352]",54.25595474243164,7.581710815429688e-05,0.0001671314239501953
tensor(91.),0.7440452575683594,"[0.0313825231346, 0.0789156847007, 0.0643609256371]",54.069129943847656,6.389617919921875e-05,0.00016999244689941406
tensor(92.),0.7440452575683594,"[0.0136909008689, 0.2201399372262, 0.0716656990882]",52.756866455078125,8.0108642578125e-05,0.00017523765563964844
tensor(93.),0.7440452575683594,"[0.0268260367828, 0.192607328725, 0.0446967414423]",52.83147048950195,6.699562072753906e-05,0.00018405914306640625
tensor(94.),0.7440452575683594,"[0.0539944620697, 0.0921507571167, 0.161276158794]",53.48719024658203,6.198883056640625e-05,0.0001881122589111328
tensor(95.),0.7440452575683594,"[0.0223818733009, 0.2060743527763, 0.0820227346888]",52.758514404296875,5.888938903808594e-05,0.00019097328186035156
tensor(96.),0.6624565124511719,"[0.0474772120721, 0.0301337497357, 0.1253459972489]",54.33754348754883,0.00011491775512695312,0.00019311904907226562
tensor(97.),0.44069671630859375,"[0.0504981178535, 0.0064637457047, 0.1291659396345]",54.559303283691406,5.3882598876953125e-05,0.00019884109497070312
tensor(98.),0.44069671630859375,"[0.0503998330752, 0.0221944102582, 0.1159549182392]",54.37538146972656,4.601478576660156e-05,0.00021004676818847656
tensor(99.),0.44069671630859375,"[0.0469673572016, 0.0377639199642, 0.1271779016255]",54.257362365722656,4.38690185546875e-05,0.00021195411682128906
tensor(100.),0.44069671630859375,"[0.0500317847003, 0.0417833299852, 0.1322609276418]",54.151702880859375,4.601478576660156e-05,0.00021386146545410156
tensor(101.),0.44069671630859375,"[0.0473122070708, 0.0392500976222, 0.115888091553]",54.23329162597656,4.1961669921875e-05,0.00022792816162109375
tensor(109.),0.44069671630859375,"[0.9523303071278, 0.7124592745207, 0.9279547752296]",30.691661834716797,4.291534423828125e-05,0.00022482872009277344
tensor(110.),0.44069671630859375,"[0.0785561216996, 0.7591923409066, 0.1729490327997]",45.75188064575195,4.100799560546875e-05,0.00022983551025390625
tensor(111.),0.44069671630859375,"[0.8938875618845, 0.0828284906621, 0.288938513957]",37.15373611450195,4.982948303222656e-05,0.00023508071899414062
tensor(112.),0.44069671630859375,"[0.0602442008178, 0.0019409954829, 0.1623297976483]",54.425926208496094,0.00012993812561035156,0.00024199485778808594
tensor(117.),0.44069671630859375,"[0.0602653334137, 0.0037287521504, 0.7128673963789]",54.4044189453125,5.507469177246094e-05,0.000247955322265625
tensor(118.),0.44069671630859375,"[0.060302014077, 0.0038969489241, 0.1598530608667]",54.401729583740234,4.601478576660156e-05,0.00025200843811035156
tensor(119.),0.44069671630859375,"[0.0614758689161, 0.0032938875762, 0.12903404214]",54.38633346557617,4.482269287109375e-05,0.0002560615539550781
tensor(120.),0.44069671630859375,"[0.0612900552382, 0.0059919188862, 0.1286809940215]",54.358070373535156,4.315376281738281e-05,0.00026702880859375
tensor(123.),0.44069671630859375,"[0.0608477580841, 0.0017154398486, 0.5096846089259]",54.41701126098633,4.363059997558594e-05,0.0002720355987548828
tensor(126.),0.44069671630859375,"[0.0611152200726, 0.0019351004857, 0.5662014685917]",54.40928649902344,4.315376281738281e-05,0.0002770423889160156
tensor(128.),0.44069671630859375,"[0.8002052623313, 0.3944223295987, 0.317425261944]",36.17829895019531,4.8160552978515625e-05,0.0002789497375488281
tensor(129.),0.43384552001953125,"[0.0512492730943, 0.0046675166345, 0.1820099192457]",54.56615447998047,0.00011086463928222656,0.0002830028533935547
tensor(138.),0.43384552001953125,"[0.1383116975877, 0.2134376004662, 0.9619020815987]",50.52310562133789,5.2928924560546875e-05,0.0002880096435546875
tensor(140.),0.43384552001953125,"[0.0511168568359, 0.0050321149158, 0.3142528818618]",54.56438446044922,4.506111145019531e-05,0.00029397010803222656
tensor(142.),0.43019866943359375,"[0.0510222496164, 0.0047271027458, 0.3637553771644]",54.569801330566406,4.38690185546875e-05,0.0002989768981933594
tensor(143.),0.4204254150390625,"[0.0504981178535, 0.0047500072289, 0.1326685283602]",54.57957458496094,4.315376281738281e-05,0.0003037452697753906
tensor(144.),0.4204254150390625,"[0.050803763849, 0.0055211054445, 0.2374666999148]",54.564598083496094,4.482269287109375e-05,0.0003120899200439453
tensor(147.),0.4204254150390625,"[0.0518997576102, 0.0050010755383, 0.5737200082746]",54.549747467041016,4.1961669921875e-05,0.0003273487091064453
tensor(149.),-0.14111328125,"[0.0211541895122, 0.0047500072289, 0.3554914540895]",55.14111328125,0.00011801719665527344,0.0003330707550048828
tensor(152.),-0.4246253967285156,"[0.0063002886129, 0.0047708197879, 0.5024670363356]",55.424625396728516,5.221366882324219e-05,0.00033402442932128906
tensor(157.),-0.4246253967285156,"[0.8804861529847, 0.1884029840138, 0.7331786504133]",36.45820617675781,4.57763671875e-05,0.00033783912658691406
tensor(159.),-0.4246253967285156,"[0.0140518094813, 0.0048671565776, 0.4616767863689]",55.27543640136719,4.410743713378906e-05,0.0003390312194824219
tensor(162.),-0.4246253967285156,"[0.0309597687719, 0.0048659790431, 0.5057145328574]",54.95223617553711,4.410743713378906e-05,0.0003609657287597656
tensor(164.),-0.4246253967285156,"[0.0188738997102, 0.0048640415706, 0.4630407208095]",55.1833381652832,4.1961669921875e-05,0.00035572052001953125
tensor(167.),-0.4246253967285156,"[0.0123004308222, 0.004725663879, 0.5188475013321]",55.31058120727539,4.100799560546875e-05,0.0003559589385986328
tensor(169.),-0.4246253967285156,"[0.0104277362599, 0.004905609145, 0.3668570836593]",55.344200134277344,4.291534423828125e-05,0.00036406517028808594
tensor(173.),-0.4246253967285156,"[0.0056249988149, 0.1106294061431, 0.6884153560216]",54.18132781982422,0.0001418590545654297,0.000370025634765625
tensor(180.),-0.4246253967285156,"[0.0039904587125, 0.1096710705721, 0.8477837293803]",54.2232551574707,5.817413330078125e-05,0.0003790855407714844
tensor(186.),-0.4246253967285156,"[0.0063002886129, 0.1067178903891, 0.7982359493174]",54.21466827392578,4.887580871582031e-05,0.00039196014404296875
tensor(188.),-0.4246253967285156,"[0.6194616203049, 0.7404318005068, 0.3034638771412]",36.508331298828125,5.078315734863281e-05,0.00038504600524902344
tensor(193.),-0.4246253967285156,"[0.0072515623006, 0.1045342934963, 0.7448196254318]",54.22250747680664,4.601478576660156e-05,0.00039386749267578125
tensor(196.),-0.4246253967285156,"[0.0034846818956, 0.1046237340868, 0.5364442366298]",54.29217529296875,4.482269287109375e-05,0.00039005279541015625
tensor(200.),-0.4246253967285156,"[0.0052666994242, 0.1088826736, 0.6549518637933]",54.208595275878906,4.7206878662109375e-05,0.0004029273986816406
tensor(202.),-0.4246253967285156,"[0.4441650635374, 0.8042313226782, 0.3809473758771]",39.049720764160156,4.506111145019531e-05,0.00045800209045410156
tensor(206.),-0.5421180725097656,"[7.77223751e-05, 0.0048778799384, 0.687938834282]",55.542118072509766,0.00011372566223144531,0.0004410743713378906
tensor(212.),-0.5421180725097656,"[0.0006281394036, 0.004761122405, 0.8339452378925]",55.533016204833984,5.364418029785156e-05,0.00042700767517089844
tensor(213.),-0.5421180725097656,"[0.0046409280282, 0.0050513899886, 0.0291581921496]",55.452945709228516,4.506111145019531e-05,0.0004222393035888672
tensor(216.),-0.5421180725097656,"[0.0037024476484, 0.0028787898873, 0.5057448744701]",55.496891021728516,4.410743713378906e-05,0.00042128562927246094
tensor(219.),-0.5421180725097656,"[0.0028924605628, 0.0035421771799, 0.4928553739393]",55.5044059753418,4.38690185546875e-05,0.0004322528839111328
tensor(224.),-0.5421180725097656,"[0.592292111334, 0.1363145776389, 0.7377382675879]",42.63107681274414,4.410743713378906e-05,0.00043702125549316406
tensor(228.),-0.5421180725097656,"[0.0039305115668, 0.0012291155421, 0.6046598070356]",55.512306213378906,4.315376281738281e-05,0.0004439353942871094
tensor(229.),-0.5421180725097656,"[0.4215470958324, 0.4934153356678, 0.138458638908]",42.36778259277344,4.38690185546875e-05,0.0004458427429199219
tensor(233.),-0.5421180725097656,"[0.000953080341, 0.0134093823695, 0.6854262510762]",55.4232177734375,0.00011301040649414062,0.00046181678771972656
tensor(237.),-0.5421180725097656,"[7.77223751e-05, 0.0187205157771, 0.6843359044665]",55.376338958740234,5.5789947509765625e-05,0.00045490264892578125
tensor(241.),-0.5421180725097656,"[0.000616943544, 0.0126885052364, 0.6892105383123]",55.43825149536133,4.8160552978515625e-05,0.00047516822814941406
tensor(245.),-0.5421180725097656,"[0.0005263938795, 0.0146366290149, 0.6766121635755]",55.41666030883789,4.506111145019531e-05,0.0004627704620361328
tensor(251.),-0.5421180725097656,"[0.5195957295265, 0.148249198362, 0.827077115975]",43.93504333496094,4.482269287109375e-05,0.00047898292541503906
tensor(255.),-0.5421180725097656,"[0.7747757006187, 0.0929505220486, 0.6538944574216]",39.438228607177734,4.291534423828125e-05,0.0004749298095703125
tensor(256.),-0.5421180725097656,"[0.0007150931534, 0.0123437687229, 0.0458736701375]",55.440513610839844,4.363059997558594e-05,0.0004820823669433594
tensor(257.),-0.5421180725097656,"[0.872199027335, 0.2080227772728, 0.2480907251514]",36.444480895996094,4.291534423828125e-05,0.0004899501800537109
tensor(259.),-0.5421180725097656,"[0.5730673894192, 0.254956326612, 0.3580827335471]",41.83765411376953,5.507469177246094e-05,0.0004961490631103516
tensor(265.),-0.5421180725097656,"[7.77223751e-05, 0.0048778799384, 0.7882458402629]",55.542118072509766,0.00011086463928222656,0.0004951953887939453
tensor(268.),-0.5421180725097656,"[0.0003743710427, 0.0049218564542, 0.5678436110942]",55.53593063354492,5.3882598876953125e-05,0.0005078315734863281
tensor(269.),-0.5421180725097656,"[0.4199720148817, 0.2364295830098, 0.1421510470427]",44.961097717285156,4.887580871582031e-05,0.00051116943359375
tensor(272.),-0.5421180725097656,"[0.0005363452159, 0.004831448151, 0.5683473476493]",55.5339241027832,4.57763671875e-05,0.000514984130859375
tensor(275.),-0.5421180725097656,"[0.310831963028, 0.575110104008, 0.5300097674867]",43.571929931640625,4.506111145019531e-05,0.0005178451538085938
tensor(278.),-0.5421180725097656,"[0.0004256952809, 0.0048673271841, 0.5576847323916]",55.535606384277344,4.410743713378906e-05,0.0005309581756591797
tensor(283.),-0.5421180725097656,"[0.0018748900947, 0.005753660614, 0.7775563906927]",55.49732971191406,4.291534423828125e-05,0.0005738735198974609
tensor(286.),-0.5421180725097656,"[7.77223751e-05, 0.0061268854101, 0.5027411032313]",55.52714538574219,0.00011515617370605469,0.0005879402160644531
tensor(289.),-0.5421180725097656,"[0.00020164143, 0.0074067331006, 0.5433565727583]",55.50944137573242,5.7220458984375e-05,0.0005948543548583984
tensor(294.),-0.5693206787109375,"[7.77223751e-05, 0.0026093075174, 0.7351285399986]",55.56932067871094,4.7206878662109375e-05,0.000553131103515625
